いちき串木野市,鹿児島県; 人口 = 32079 ; エリア = 112.04 ; 設立 = 11/10/2005
霧島市,鹿児島県; 人口 = 127726 ; エリア = 603.68 ; 設立 = 07/11/2005
志布志市,鹿児島県; 人口 = 34105 ; エリア = 289.93 ; 設立 = 01/01/2006
奄美市,鹿児島県; 人口 = 48116 ; エリア = 306.2 ; 設立 = 20/03/2006
南九州市,鹿児島県; 人口 = 40891 ; エリア = 357.85 ; 設立 = 01/12/2007
伊佐市,鹿児島県; 人口 = - ; エリア = 392.36 ; 設立 = 01/11/2008
姶良市,鹿児島県; 人口 = - ; エリア = 231.32 ; 設立 = 23/03/2010
横浜市,神奈川県; 人口 = 3697894 ; エリア = 437.38 ; 設立 = 1889-04-01
横須賀市,神奈川県; 人口 = 421397 ; エリア = 100.68 ; 設立 = 15/02/1907
川崎市,神奈川県; 人口 = 1373630 ; エリア = 142.7 ; 設立 = 01/07/1924
平塚市,神奈川県; 人口 = 260419 ; エリア = 67.83 ; 設立 = 01/04/1932
鎌倉市,神奈川県; 人口 = 173588 ; エリア = 39.6 ; 設立 = 03/11/1939
藤沢市,神奈川県; 人口 = 402628 ; エリア = 69.51 ; 設立 = 01/10/1940
小田原市,神奈川県; 人口 = 198841 ; エリア = 114.09 ; 設立 = 20/12/1940
茅ヶ崎市,神奈川県; 人口 = 231005 ; エリア = 35.71 ; 設立 = 01/10/1947
逗子市,神奈川県; 人口 = 58654 ; エリア = 17.34 ; 設立 = 15/04/1954
相模原市,神奈川県; 人口 = 706342 ; エリア = 328.84 ; 設立 = 20/11/1954
三浦市,神奈川県; 人口 = 49371 ; エリア = 32.28 ; 設立 = 01/01/1955
秦野市,神奈川県; 人口 = 169201 ; エリア = 103.61 ; 設立 = 01/01/1955
厚木市,神奈川県; 人口 = 225163 ; エリア = 93.83 ; 設立 = 01/02/1955
大和市,神奈川県; 人口 = 223127 ; エリア = 27.06 ; 設立 = 01/02/1959
伊勢原市,神奈川県; 人口 = 100779 ; エリア = 55.52 ; 設立 = 01/03/1971
海老名市,神奈川県; 人口 = 126035 ; エリア = 26.48 ; 設立 = 01/11/1971
座間市,神奈川県; 人口 = 127582 ; エリア = 17.58 ; 設立 = 01/11/1971
南足柄市,神奈川県; 人口 = 44285 ; エリア = 76.93 ; 設立 = 01/04/1972
綾瀬市,神奈川県; 人口 = 82083 ; エリア = 22.28 ; 設立 = 01/11/1978
高知市,高知県; 人口 = 342944 ; エリア = 309.22 ; 設立 = 1889-04-01
宿毛市,高知県; 人口 = 23771 ; エリア = 286.11 ; 設立 = 31/03/1954
安芸市,高知県; 人口 = 20555 ; エリア = 317.34 ; 設立 = 01/08/1954
土佐清水市,高知県; 人口 = 17421 ; エリア = 266.54 ; 設立 = 01/08/1954
須崎市,高知県; 人口 = 25679 ; エリア = 135.46 ; 設立 = 01/10/1954
土佐市,高知県; 人口 = 29726 ; エリア = 91.59 ; 設立 = 01/01/1959
室戸市,高知県; 人口 = 17683 ; エリア = 248.25 ; 設立 = 01/03/1959
南国市,高知県; 人口 = 50315 ; エリア = 125.35 ; 設立 = 01/10/1959
四万十市,高知県; 人口 = 37182 ; エリア = 632.42 ; 設立 = 10/04/2005
香美市,高知県; 人口 = 29144 ; エリア = 538.22 ; 設立 = 01/03/2006
香南市,高知県; 人口 = 34084 ; エリア = 126.49 ; 設立 = 01/03/2006
熊本市,熊本県; 人口 = 670348 ; エリア = 267.23 ; 設立 = 1889-04-01
八代市,熊本県; 人口 = 134491 ; エリア = 680.59 ; 設立 = 01/09/1940
人吉市,熊本県; 人口 = 36556 ; エリア = 210.55 ; 設立 = 11/02/1942
荒尾市,熊本県; 人口 = 55505 ; エリア = 57.15 ; 設立 = 01/04/1942
水俣市,熊本県; 人口 = 28123 ; エリア = 162.88 ; 設立 = 01/04/1949
玉名市,熊本県; 人口 = 70747 ; エリア = 152.55 ; 設立 = 01/04/1954
山鹿市,熊本県; 人口 = 56741 ; エリア = 299.67 ; 設立 = 01/04/1954
菊池市,熊本県; 人口 = 51471 ; エリア = 276.66 ; 設立 = 01/08/1958
宇土市,熊本県; 人口 = 37897 ; エリア = 74.19 ; 設立 = 01/10/1958
上天草市,熊本県; 人口 = 31051 ; エリア = 126.13 ; 設立 = 31/03/2004
宇城市,熊本県; 人口 = 62718 ; エリア = 188.56 ; 設立 = 15/01/2005
阿蘇市,熊本県; 人口 = 29149 ; エリア = 376.25 ; 設立 = 11/02/2005
合志市,熊本県; 人口 = 53490 ; エリア = 53.17 ; 設立 = 27/02/2006
天草市,熊本県; 人口 = 93047 ; エリア = 683.17 ; 設立 = 27/03/2006
京都市,京都府; 人口 = 1474570 ; エリア = 827.9 ; 設立 = 1889-04-01
福知山市,京都府; 人口 = 80836 ; エリア = 552.57 ; 設立 = 01/04/1937
舞鶴市,京都府; 人口 = 90461 ; エリア = 342.15 ; 設立 = 27/05/1943
綾部市,京都府; 人口 = 37081 ; エリア = 347.11 ; 設立 = 01/08/1950
宇治市,京都府; 人口 = 191297 ; エリア = 67.55 ; 設立 = 01/03/1951
宮津市,京都府; 人口 = 20565 ; エリア = 169.32 ; 設立 = 01/06/1954
亀岡市,京都府; 人口 = 93641 ; エリア = 224.9 ; 設立 = 01/01/1955
城陽市,京都府; 人口 = 80795 ; エリア = 32.74 ; 設立 = 03/05/1972
向日市,京都府; 人口 = 55137 ; エリア = 7.67 ; 設立 = 01/10/1972
長岡京市,京都府; 人口 = 79031 ; エリア = 19.18 ; 設立 = 01/10/1972
八幡市,京都府; 人口 = 73822 ; エリア = 24.37 ; 設立 = 01/11/1977
京田辺市,京都府; 人口 = 65211 ; エリア = 42.94 ; 設立 = 01/04/1997
京丹後市,京都府; 人口 = 60980 ; エリア = 501.84 ; 設立 = 01/04/2004
南丹市,京都府; 人口 = 35937 ; エリア = 616.31 ; 設立 = 01/06/2006
木津川市,京都府; 人口 = 66783 ; エリア = 85.12 ; 設立 = 12/03/2007
四日市市,三重県; 人口 = 306584 ; エリア = 205.53 ; 設立 = 1897-08-01
松阪市,三重県; 人口 = 169571 ; エリア = 623.82 ; 設立 = 01/02/1933
桑名市,三重県; 人口 = 140816 ; エリア = 136.61 ; 設立 = 01/04/1937
鈴鹿市,三重県; 人口 = 197437 ; エリア = 194.67 ; 設立 = 01/12/1942
名張市,三重県; 人口 = 81184 ; エリア = 129.76 ; 設立 = 31/03/1954
尾鷲市,三重県; 人口 = 21272 ; エリア = 193.16 ; 設立 = 20/06/1954
亀山市,三重県; 人口 = 50304 ; エリア = 190.91 ; 設立 = 01/10/1954
鳥羽市,三重県; 人口 = 22286 ; エリア = 107.98 ; 設立 = 01/11/1954
いなべ市,三重県; 人口 = 46676 ; エリア = 219.58 ; 設立 = 01/12/2003
志摩市,三重県; 人口 = 56758 ; エリア = 179.7 ; 設立 = 01/10/2004
伊賀市,三重県; 人口 = 99662 ; エリア = 558.17 ; 設立 = 01/11/2004
伊勢市,三重県; 人口 = 133547 ; エリア = 208.53 ; 設立 = 01/11/2005
熊野市,三重県; 人口 = 20477 ; エリア = 373.63 ; 設立 = 01/11/2005
津市,三重県; 人口 = 289215 ; エリア = 710.81 ; 設立 = 01/01/2006
仙台市,宮城県; 人口 = 1029552 ; エリア = 783.54 ; 設立 = 1889-04-01
石巻市,宮城県; 人口 = 163840 ; エリア = 555.77 ; 設立 = 01/04/1933
塩竈市,宮城県; 人口 = 58057 ; エリア = 17.86 ; 設立 = 23/11/1941
白石市,宮城県; 人口 = 38629 ; エリア = 286.47 ; 設立 = 01/04/1954
名取市,宮城県; 人口 = 69610 ; エリア = 100.06 ; 設立 = 01/10/1958
角田市,宮城県; 人口 = 32559 ; エリア = 147.58 ; 設立 = 01/10/1958
多賀城市,宮城県; 人口 = 63200 ; エリア = 19.65 ; 設立 = 01/11/1971
岩沼市,宮城県; 人口 = 44595 ; エリア = 60.72 ; 設立 = 01/11/1971
登米市,宮城県; 人口 = 86940 ; エリア = 536.38 ; 設立 = 01/04/2005
栗原市,宮城県; 人口 = 77862 ; エリア = 804.93 ; 設立 = 01/04/2005
東松島市,宮城県; 人口 = 43238 ; エリア = 101.86 ; 設立 = 01/04/2005
気仙沼市,宮城県; 人口 = 64578 ; エリア = 226.67 ; 設立 = 31/03/2006
大崎市,宮城県; 人口 = 137164 ; エリア = 796.76 ; 設立 = 31/03/2006
宮崎市,宮崎県; 人口 = 369473 ; エリア = 596.8 ; 設立 = 01/04/1924
都城市,宮崎県; 人口 = 169384 ; エリア = 653.31 ; 設立 = 01/04/1924
延岡市,宮崎県; 人口 = 132480 ; エリア = 867.97 ; 設立 = 11/02/1933
日南市,宮崎県; 人口 = 43264 ; エリア = 294.46 ; 設立 = 01/01/1950
小林市,宮崎県; 人口 = 40514 ; エリア = 474.23 ; 設立 = 01/04/1950
日向市,宮崎県; 人口 = 63066 ; エリア = 336.29 ; 設立 = 01/04/1951
串間市,宮崎県; 人口 = 21386 ; エリア = 294.96 ; 設立 = 03/11/1954
西都市,宮崎県; 人口 = 33290 ; エリア = 438.56 ; 設立 = 01/11/1958
えびの市,宮崎県; 人口 = 22445 ; エリア = 283 ; 設立 = 01/12/1970
松本市,長野県; 人口 = 227392 ; エリア = 919.35 ; 設立 = 01/05/1907
岡谷市,長野県; 人口 = 53722 ; エリア = 85.14 ; 設立 = 01/04/1936
諏訪市,長野県; 人口 = 52671 ; エリア = 109.06 ; 設立 = 10/08/1941
須坂市,長野県; 人口 = 53097 ; エリア = 149.84 ; 設立 = 01/04/1954
小諸市,長野県; 人口 = 45333 ; エリア = 98.66 ; 設立 = 01/04/1954
駒ヶ根市,長野県; 人口 = 34696 ; エリア = 165.92 ; 設立 = 01/07/1954
大町市,長野県; 人口 = 31276 ; エリア = 564.99 ; 設立 = 01/07/1954
飯山市,長野県; 人口 = 24155 ; エリア = 202.32 ; 設立 = 01/08/1954
飯田市,長野県; 人口 = 107129 ; エリア = 658.76 ; 設立 = 30/09/1956
茅野市,長野県; 人口 = 57363 ; エリア = 266.41 ; 設立 = 01/08/1958
塩尻市,長野県; 人口 = 67781 ; エリア = 290.13 ; 設立 = 01/04/1959
長野市,長野県; 人口 = 378204 ; エリア = 730.83 ; 設立 = 16/10/1966
千曲市,長野県; 人口 = 63305 ; エリア = 119.84 ; 設立 = 01/09/2003
東御市,長野県; 人口 = 31211 ; エリア = 112.3 ; 設立 = 01/04/2004
中野市,長野県; 人口 = 46295 ; エリア = 112.06 ; 設立 = 01/04/2005
佐久市,長野県; 人口 = 100077 ; エリア = 423.99 ; 設立 = 01/04/2005
安曇野市,長野県; 人口 = 97084 ; エリア = 331.82 ; 設立 = 01/10/2005
上田市,長野県; 人口 = 161887 ; エリア = 552 ; 設立 = 06/03/2006
伊那市,長野県; 人口 = 71937 ; エリア = 667.81 ; 設立 = 31/03/2006
長崎市,長崎県; 人口 = 448792 ; エリア = 406.37 ; 設立 = 1889-04-01
佐世保市,長崎県; 人口 = 254650 ; エリア = 364 ; 設立 = 01/04/1902
島原市,長崎県; 人口 = 48953 ; エリア = 82.77 ; 設立 = 01/04/1940
大村市,長崎県; 人口 = 89650 ; エリア = 126.34 ; 設立 = 11/02/1942
対馬市,長崎県; 人口 = 36347 ; エリア = 708.81 ; 設立 = 01/03/2004
壱岐市,長崎県; 人口 = 30352 ; エリア = 138.5 ; 設立 = 01/03/2004
五島市,長崎県; 人口 = 42447 ; エリア = 420.77 ; 設立 = 01/08/2004
諫早市,長崎県; 人口 = 142635 ; エリア = 312.24 ; 設立 = 01/03/2005
西海市,長崎県; 人口 = 32737 ; エリア = 241.95 ; 設立 = 01/04/2005
平戸市,長崎県; 人口 = 36785 ; エリア = 235.63 ; 設立 = 01/10/2005
雲仙市,長崎県; 人口 = 48701 ; エリア = 206.92 ; 設立 = 11/10/2005
松浦市,長崎県; 人口 = 26007 ; エリア = 130.35 ; 設立 = 01/01/2006
南島原市,長崎県; 人口 = 52347 ; エリア = 169.88 ; 設立 = 31/03/2006
奈良市,奈良県; 人口 = 367393 ; エリア = 276.84 ; 設立 = 1898-02-01
大和高田市,奈良県; 人口 = 69473 ; エリア = 16.49 ; 設立 = 01/01/1948
大和郡山市,奈良県; 人口 = 90223 ; エリア = 42.68 ; 設立 = 01/01/1954
天理市,奈良県; 人口 = 70702 ; エリア = 86.37 ; 設立 = 01/04/1954
橿原市,奈良県; 人口 = 124679 ; エリア = 39.52 ; 設立 = 11/02/1956
桜井市,奈良県; 人口 = 60699 ; エリア = 98.92 ; 設立 = 01/09/1956
五條市,奈良県; 人口 = 36002 ; エリア = 292.05 ; 設立 = 15/10/1957
御所市,奈良県; 人口 = 31160 ; エリア = 60.58 ; 設立 = 31/03/1958
生駒市,奈良県; 人口 = 115359 ; エリア = 53.18 ; 設立 = 01/11/1971
香芝市,奈良県; 人口 = 72967 ; エリア = 24.23 ; 設立 = 01/10/1991
葛城市,奈良県; 人口 = 35194 ; エリア = 33.73 ; 設立 = 01/10/2004
宇陀市,奈良県; 人口 = 35895 ; エリア = 247.62 ; 設立 = 01/01/2006
新潟市,新潟県; 人口 = 813053 ; エリア = 726.1 ; 設立 = 1889-04-01
長岡市,新潟県; 人口 = 281222 ; エリア = 840.88 ; 設立 = 01/04/1906
柏崎市,新潟県; 人口 = 93506 ; エリア = 442.7 ; 設立 = 01/07/1940
新発田市,新潟県; 人口 = 103490 ; エリア = 532.82 ; 設立 = 01/01/1947
小千谷市,新潟県; 人口 = 39304 ; エリア = 155.12 ; 設立 = 10/03/1954
加茂市,新潟県; 人口 = 30800 ; エリア = 133.68 ; 設立 = 10/03/1954
見附市,新潟県; 人口 = 42139 ; エリア = 77.96 ; 設立 = 31/03/1954
村上市,新潟県; 人口 = 30197 ; エリア = 142.12 ; 設立 = 31/03/1954
妙高市,新潟県; 人口 = 36837 ; エリア = 445.52 ; 設立 = 01/11/1954
上越市,新潟県; 人口 = 206175 ; エリア = 973.32 ; 設立 = 29/04/1971
佐渡市,新潟県; 人口 = 65037 ; エリア = 855.26 ; 設立 = 01/03/2004
阿賀野市,新潟県; 人口 = 46158 ; エリア = 192.72 ; 設立 = 01/04/2004
魚沼市,新潟県; 人口 = 42334 ; エリア = 946.93 ; 設立 = 01/11/2004
南魚沼市,新潟県; 人口 = 62518 ; エリア = 584.82 ; 設立 = 01/11/2004
糸魚川市,新潟県; 人口 = 48653 ; エリア = 746.24 ; 設立 = 19/03/2005
十日町市,新潟県; 人口 = 60480 ; エリア = 589.92 ; 設立 = 01/04/2005
三条市,新潟県; 人口 = 103199 ; エリア = 432.01 ; 設立 = 01/05/2005
胎内市,新潟県; 人口 = 32165 ; エリア = 265.18 ; 設立 = 01/09/2005
五泉市,新潟県; 人口 = 55936 ; エリア = 351.87 ; 設立 = 01/01/2006
燕市,新潟県; 人口 = 82910 ; エリア = 110.88 ; 設立 = 20/03/2006
大分市,大分県; 人口 = 467267 ; エリア = 501.25 ; 設立 = 01/04/1911
別府市,大分県; 人口 = 127345 ; エリア = 125.15 ; 設立 = 01/04/1924
中津市,大分県; 人口 = 84179 ; エリア = 491.09 ; 設立 = 20/04/1929
日田市,大分県; 人口 = 72601 ; エリア = 666.19 ; 設立 = 11/12/1940
佐伯市,大分県; 人口 = 78675 ; エリア = 903.44 ; 設立 = 29/04/1941
臼杵市,大分県; 人口 = 42464 ; エリア = 291.07 ; 設立 = 01/04/1950
津久見市,大分県; 人口 = 20561 ; エリア = 79.53 ; 設立 = 01/04/1951
竹田市,大分県; 人口 = 25449 ; エリア = 477.59 ; 設立 = 31/03/1954
豊後高田市,大分県; 人口 = 24484 ; エリア = 206.64 ; 設立 = 31/05/1954
宇佐市,大分県; 人口 = 59971 ; エリア = 439.12 ; 設立 = 01/04/1967
豊後大野市,大分県; 人口 = 40409 ; エリア = 603.36 ; 設立 = 31/03/2005
杵築市,大分県; 人口 = 33465 ; エリア = 280.01 ; 設立 = 01/10/2005
由布市,大分県; 人口 = 35298 ; エリア = 319.16 ; 設立 = 01/10/2005
国東市,大分県; 人口 = 33473 ; エリア = 317.81 ; 設立 = 31/03/2006
岡山市,岡山県; 人口 = 701293 ; エリア = 789.91 ; 設立 = 1889-06-01
倉敷市,岡山県; 人口 = 472452 ; エリア = 354.71 ; 設立 = 01/04/1928
津山市,岡山県; 人口 = 109493 ; エリア = 506.36 ; 設立 = 11/02/1929
玉野市,岡山県; 人口 = 65723 ; エリア = 103.63 ; 設立 = 03/08/1940
笠岡市,岡山県; 人口 = 55987 ; エリア = 136.03 ; 設立 = 01/04/1952
井原市,岡山県; 人口 = 44423 ; エリア = 243.36 ; 設立 = 01/04/1953
総社市,岡山県; 人口 = 66789 ; エリア = 212 ; 設立 = 31/03/1954
高梁市,岡山県; 人口 = 37573 ; エリア = 547.01 ; 設立 = 01/05/1954
新見市,岡山県; 人口 = 35022 ; エリア = 793.27 ; 設立 = 01/06/1954
備前市,岡山県; 人口 = 39117 ; エリア = 258.23 ; 設立 = 01/04/1971
瀬戸内市,岡山県; 人口 = 38645 ; エリア = 125.53 ; 設立 = 01/11/2004
赤磐市,岡山県; 人口 = 43742 ; エリア = 209.43 ; 設立 = 07/03/2005
真庭市,岡山県; 人口 = 50405 ; エリア = 828.43 ; 設立 = 31/03/2005
美作市,岡山県; 人口 = 31550 ; エリア = 429.19 ; 設立 = 31/03/2005
浅口市,岡山県; 人口 = 37108 ; エリア = 66.46 ; 設立 = 21/03/2006
那覇市,沖縄県; 人口 = 314162 ; エリア = 39.23 ; 設立 = 20/05/1921
石垣市,沖縄県; 人口 = 46489 ; エリア = 229 ; 設立 = 10/07/1947
宜野湾市,沖縄県; 人口 = 91233 ; エリア = 19.7 ; 設立 = 01/07/1962
浦添市,沖縄県; 人口 = 108052 ; エリア = 19.09 ; 設立 = 01/07/1970
名護市,沖縄県; 人口 = 60598 ; エリア = 210.3 ; 設立 = 01/08/1970
糸満市,沖縄県; 人口 = 56171 ; エリア = 46.63 ; 設立 = 01/12/1971
沖縄市,沖縄県; 人口 = 128421 ; エリア = 49 ; 設立 = 01/04/1974
豊見城市,沖縄県; 人口 = 54586 ; エリア = 19.45 ; 設立 = 01/04/2002
うるま市,沖縄県; 人口 = 114087 ; エリア = 86.03 ; 設立 = 01/04/2005
宮古島市,沖縄県; 人口 = 52777 ; エリア = 204.54 ; 設立 = 01/10/2005
南城市,沖縄県; 人口 = 39458 ; エリア = 49.7 ; 設立 = 01/01/2006
大阪市,大阪府; 人口 = 2668586 ; エリア = 222.3 ; 設立 = 1889-04-01
堺市,大阪府; 人口 = 835333 ; エリア = 149.99 ; 設立 = 1889-04-01
岸和田市,大阪府; 人口 = 200538 ; エリア = 72.24 ; 設立 = 01/11/1922
豊中市,大阪府; 人口 = 387269 ; エリア = 36.38 ; 設立 = 15/10/1936
池田市,大阪府; 人口 = 104426 ; エリア = 22.09 ; 設立 = 29/04/1939
吹田市,大阪府; 人口 = 354600 ; エリア = 36.11 ; 設立 = 01/04/1940
泉大津市,大阪府; 人口 = 78014 ; エリア = 12.8 ; 設立 = 01/04/1942
高槻市,大阪府; 人口 = 354228 ; エリア = 105.31 ; 設立 = 01/01/1943
貝塚市,大阪府; 人口 = 90447 ; エリア = 43.99 ; 設立 = 01/05/1943
守口市,大阪府; 人口 = 146294 ; エリア = 12.73 ; 設立 = 01/11/1946
枚方市,大阪府; 人口 = 406201 ; エリア = 65.08 ; 設立 = 01/08/1947
茨木市,大阪府; 人口 = 272240 ; エリア = 76.52 ; 設立 = 01/01/1948
八尾市,大阪府; 人口 = 273244 ; エリア = 41.71 ; 設立 = 01/04/1948
泉佐野市,大阪府; 人口 = 99636 ; エリア = 55.03 ; 設立 = 01/04/1948
富田林市,大阪府; 人口 = 122205 ; エリア = 39.66 ; 設立 = 01/04/1950
寝屋川市,大阪府; 人口 = 239029 ; エリア = 24.73 ; 設立 = 03/05/1951
河内長野市,大阪府; 人口 = 114428 ; エリア = 109.61 ; 設立 = 01/04/1954
松原市,大阪府; 人口 = 125274 ; エリア = 16.66 ; 設立 = 01/02/1955
大東市,大阪府; 人口 = 125847 ; エリア = 18.27 ; 設立 = 01/04/1956
和泉市,大阪府; 人口 = 179352 ; エリア = 84.98 ; 設立 = 01/09/1956
箕面市,大阪府; 人口 = 127757 ; エリア = 47.84 ; 設立 = 01/12/1956
柏原市,大阪府; 人口 = 75875 ; エリア = 25.39 ; 設立 = 01/10/1958
羽曳野市,大阪府; 人口 = 118281 ; エリア = 26.44 ; 設立 = 15/01/1959
門真市,大阪府; 人口 = 130026 ; エリア = 12.28 ; 設立 = 01/08/1963
摂津市,大阪府; 人口 = 84330 ; エリア = 14.88 ; 設立 = 01/11/1966
高石市,大阪府; 人口 = 60077 ; エリア = 11.35 ; 設立 = 01/11/1966
藤井寺市,大阪府; 人口 = 65892 ; エリア = 8.89 ; 設立 = 01/11/1966
東大阪市,大阪府; 人口 = 509157 ; エリア = 61.81 ; 設立 = 01/02/1967
泉南市,大阪府; 人口 = 64916 ; エリア = 48.48 ; 設立 = 01/07/1970
四条畷市,大阪府; 人口 = 57239 ; エリア = 18.74 ; 設立 = 01/07/1970
交野市,大阪府; 人口 = 77853 ; エリア = 25.55 ; 設立 = 03/11/1971
大阪狭山市,大阪府; 人口 = 58661 ; エリア = 11.86 ; 設立 = 01/10/1987
阪南市,大阪府; 人口 = 56853 ; エリア = 36.1 ; 設立 = 01/10/1991
鳥栖市,佐賀県; 人口 = 66842 ; エリア = 71.73 ; 設立 = 01/04/1954
伊万里市,佐賀県; 人口 = 57604 ; エリア = 254.99 ; 設立 = 01/04/1954
鹿島市,佐賀県; 人口 = 31326 ; エリア = 112.1 ; 設立 = 01/04/1954
多久市,佐賀県; 人口 = 22165 ; エリア = 96.93 ; 設立 = 01/05/1954
唐津市,佐賀県; 人口 = 129194 ; エリア = 487.45 ; 設立 = 01/01/2005
小城市,佐賀県; 人口 = 45516 ; エリア = 95.85 ; 設立 = 01/03/2005
佐賀市,佐賀県; 人口 = 239932 ; エリア = 431.42 ; 設立 = 01/10/2005
嬉野市,佐賀県; 人口 = 29644 ; エリア = 126.51 ; 設立 = 01/01/2006
武雄市,佐賀県; 人口 = 50788 ; エリア = 195.44 ; 設立 = 01/03/2006
神埼市,佐賀県; 人口 = 33449 ; エリア = 125.01 ; 設立 = 20/03/2006
川越市,埼玉県; 人口 = 335693 ; エリア = 109.16 ; 設立 = 01/12/1922
川口市,埼玉県; 人口 = 552883 ; エリア = 61.97 ; 設立 = 01/04/1933
行田市,埼玉県; 人口 = 87462 ; エリア = 67.37 ; 設立 = 03/05/1949
秩父市,埼玉県; 人口 = 69139 ; エリア = 577.69 ; 設立 = 01/04/1950
所沢市,埼玉県; 人口 = 338560 ; エリア = 71.99 ; 設立 = 03/11/1950
飯能市,埼玉県; 人口 = 84053 ; エリア = 193.16 ; 設立 = 01/01/1954
加須市,埼玉県; 人口 = 67862 ; エリア = 59.4 ; 設立 = 03/05/1954
東松山市,埼玉県; 人口 = 90840 ; エリア = 65.33 ; 設立 = 01/07/1954
狭山市,埼玉県; 人口 = 156634 ; エリア = 49.04 ; 設立 = 01/07/1954
羽生市,埼玉県; 人口 = 56820 ; エリア = 58.55 ; 設立 = 01/09/1954
鴻巣市,埼玉県; 人口 = 119768 ; エリア = 67.49 ; 設立 = 30/09/1954
上尾市,埼玉県; 人口 = 222479 ; エリア = 45.55 ; 設立 = 15/07/1958
草加市,埼玉県; 人口 = 237964 ; エリア = 27.42 ; 設立 = 01/11/1958
越谷市,埼玉県; 人口 = 318592 ; エリア = 60.31 ; 設立 = 03/11/1958
蕨市,埼玉県; 人口 = 70410 ; エリア = 5.1 ; 設立 = 01/04/1959
戸田市,埼玉県; 人口 = 118591 ; エリア = 18.17 ; 設立 = 01/10/1966
入間市,埼玉県; 人口 = 148203 ; エリア = 44.74 ; 設立 = 01/11/1966
朝霞市,埼玉県; 人口 = 126902 ; エリア = 18.38 ; 設立 = 15/03/1967
志木市,埼玉県; 人口 = 68531 ; エリア = 9.06 ; 設立 = 26/10/1970
和光市,埼玉県; 人口 = 78575 ; エリア = 11.04 ; 設立 = 31/10/1970
新座市,埼玉県; 人口 = 155926 ; エリア = 22.8 ; 設立 = 01/11/1970
桶川市,埼玉県; 人口 = 74703 ; エリア = 25.26 ; 設立 = 03/11/1970
久喜市,埼玉県; 人口 = 71667 ; エリア = 25.35 ; 設立 = 01/10/1971
北本市,埼玉県; 人口 = 69903 ; エリア = 19.84 ; 設立 = 03/11/1971
八潮市,埼玉県; 人口 = 78601 ; エリア = 18.03 ; 設立 = 15/01/1972
富士見市,埼玉県; 人口 = 105286 ; エリア = 19.7 ; 設立 = 10/04/1972
三郷市,埼玉県; 人口 = 128956 ; エリア = 30.16 ; 設立 = 03/05/1972
蓮田市,埼玉県; 人口 = 63375 ; エリア = 27.27 ; 設立 = 01/10/1972
坂戸市,埼玉県; 人口 = 99680 ; エリア = 40.97 ; 設立 = 01/09/1976
幸手市,埼玉県; 人口 = 53485 ; エリア = 33.95 ; 設立 = 01/10/1986
鶴ヶ島市,埼玉県; 人口 = 70131 ; エリア = 17.73 ; 設立 = 01/09/1991
日高市,埼玉県; 人口 = 55454 ; エリア = 47.5 ; 設立 = 01/10/1991
吉川市,埼玉県; 人口 = 63050 ; エリア = 31.62 ; 設立 = 01/04/1996
さいたま市,埼玉県; 人口 = 1192418 ; エリア = 217.49 ; 設立 = 01/05/2001
熊谷市,埼玉県; 人口 = 204853 ; エリア = 159.88 ; 設立 = 01/10/2005
春日部市,埼玉県; 人口 = 236854 ; エリア = 65.98 ; 設立 = 01/10/2005
ふじみ野市,埼玉県; 人口 = 103724 ; エリア = 14.67 ; 設立 = 01/10/2005
深谷市,埼玉県; 人口 = 146128 ; エリア = 137.58 ; 設立 = 01/01/2006
本庄市,埼玉県; 人口 = 81805 ; エリア = 89.71 ; 設立 = 10/01/2006
大津市,滋賀県; 人口 = 329024 ; エリア = 464.1 ; 設立 = 1898-10-01
彦根市,滋賀県; 人口 = 110945 ; エリア = 196.84 ; 設立 = 11/02/1937
近江八幡市,滋賀県; 人口 = 69116 ; エリア = 153.09 ; 設立 = 31/03/1954
草津市,滋賀県; 人口 = 123512 ; エリア = 67.92 ; 設立 = 15/10/1954
守山市,滋賀県; 人口 = 74263 ; エリア = 54.81 ; 設立 = 01/07/1970
栗東市,滋賀県; 人口 = 62353 ; エリア = 52.75 ; 設立 = 01/10/2001
甲賀市,滋賀県; 人口 = 94007 ; エリア = 481.69 ; 設立 = 01/10/2004
野洲市,滋賀県; 人口 = 49821 ; エリア = 81.07 ; 設立 = 01/10/2004
湖南市,滋賀県; 人口 = 55144 ; エリア = 70.49 ; 設立 = 01/10/2004
高島市,滋賀県; 人口 = 52967 ; エリア = 693 ; 設立 = 01/01/2005
東近江市,滋賀県; 人口 = 117487 ; エリア = 388.58 ; 設立 = 11/02/2005
米原市,滋賀県; 人口 = 40757 ; エリア = 250.46 ; 設立 = 14/02/2005
長浜市,滋賀県; 人口 = 83555 ; エリア = 247.01 ; 設立 = 13/02/2006
松江市,島根県; 人口 = 195875 ; エリア = 530.27 ; 設立 = 1889-04-01
出雲市,島根県; 人口 = 146115 ; エリア = 543.48 ; 設立 = 03/11/1941
益田市,島根県; 人口 = 50980 ; エリア = 733.16 ; 設立 = 01/08/1952
安来市,島根県; 人口 = 42997 ; エリア = 420.97 ; 設立 = 01/04/1954
江津市,島根県; 人口 = 26958 ; エリア = 268.51 ; 設立 = 01/04/1954
雲南市,島根県; 人口 = 43269 ; エリア = 553.37 ; 設立 = 01/11/2004
浜田市,島根県; 人口 = 61325 ; エリア = 689.6 ; 設立 = 01/10/2005
大田市,島根県; 人口 = 39593 ; エリア = 436.11 ; 設立 = 01/10/2005
